date,close_first,close_last,close_mean,volume_sum,return_std,volatility_abs_max
1999-08-22 00:00:00-04:00,11.325465202331545,10.851595878601074,11.003233909606934,11189278.0,0.030365152092978753,0.42648220062256037
1999-08-29 00:00:00-04:00,10.898983001708984,10.898983001708984,10.903721618652344,17070388.0,0.01100124481745456,0.3080139160156232
1999-09-05 00:00:00-04:00,10.970063209533691,11.823026657104492,11.254384517669678,8802543.0,0.04062846369023433,0.4264812469482422
1999-09-12 00:00:00-04:00,11.98888111114502,12.77076530456543,12.338359355926514,9335917.0,0.013935509421944757,0.4264812469482422
1999-09-19 00:00:00-04:00,12.107348442077637,11.8941068649292,12.071808099746704,9153113.0,0.03147786990513455,0.8292713165283203
1999-09-26 00:00:00-04:00,11.56239891052246,10.993757247924805,11.339680862426757,16020519.0,0.019215577467937776,1.232058525085451
1999-10-03 00:00:00-04:00,11.30177116394043,11.586092948913574,11.401283836364746,16787347.0,0.04028454416894051,0.5212564468383789
1999-10-10 00:00:00-04:00,11.917800903320312,11.46762466430664,11.94623260498047,14806577.0,0.029932883459760414,0.6160287857055664
1999-10-17 00:00:00-04:00,11.965188026428224,11.751947402954102,11.88818416595459,9883801.0,0.02806827830263458,0.45017528533935547
1999-10-24 00:00:00-04:00,11.443931579589844,11.94149398803711,11.704559326171875,9583612.0,0.021395552817425768,0.45017528533935725
1999-10-31 00:00:00-04:00,12.273201942443848,13.126166343688965,12.634527206420898,7865836.0,0.012709468440442835,0.4975614547729492
1999-11-07 00:00:00-04:00,12.912924766540527,13.457874298095703,13.292020320892334,9498146.0,0.02117855080292691,0.663416862487793
1999-11-14 00:00:00-04:00,13.694808959960938,13.836969375610352,14.007562255859375,13525631.0,0.03374430032284623,0.9477376937866211
1999-11-21 00:00:00-04:00,13.979129791259766,14.073904037475586,14.12129077911377,8909376.0,0.021691003135196972,0.42648220062256037
1999-11-28 00:00:00-04:00,14.121291160583496,14.121291160583496,14.121291160583496,5188145.0,0.00194395017968172,0.4264822006225586
1999-12-05 00:00:00-04:00,13.742196083068848,15.424429893493652,14.42338228225708,9357547.0,0.04700383287352873,0.8292713165283203
1999-12-12 00:00:00-04:00,15.16380214691162,14.595159530639648,14.719549894332886,7020930.0,0.024164387437703785,0.5449495315551758
1999-12-19 00:00:00-04:00,14.381918907165527,14.216064453125,14.10352087020874,9241745.0,0.023344736341304125,0.5212554931640625
1999-12-26 00:00:00-04:00,15.377042770385742,15.377042770385742,15.377042770385742,1903217.0,,0.45017528533935547
2000-01-02 00:00:00-04:00,,,,0.0,,
2000-01-09 00:00:00-04:00,17.959627151489258,18.101789474487305,17.95488929748535,9966102.0,0.07933740695775925,0.7581901550292969
2000-01-16 00:00:00-04:00,18.575658798217773,20.92130851745605,19.41085195541382,10179241.0,0.0328184260304314,1.468994140625
2000-01-23 00:00:00-04:00,20.400053024291992,20.708066940307617,20.328972339630127,9148630.0,0.027834262956921763,0.7581901550292969
2000-01-30 00:00:00-04:00,22.627235412597656,20.589599609375,22.868909072875976,23024568.0,0.08663999016829049,3.50662803649902
2000-02-06 00:00:00-04:00,19.66555595397949,25.375675201416016,23.01106986999512,19331036.0,0.10047955223487198,2.8906002044677734
2000-02-13 00:00:00-04:00,25.2335147857666,23.31434631347656,24.09149055480957,10690987.0,0.046150546618019234,2.558891296386715
2000-02-20 00:00:00-04:00,23.50389289855957,22.650928497314453,23.37594871520996,8249910.0,0.022997774341289218,1.4216060638427734
2000-02-27 00:00:00-04:00,21.41887092590332,22.105979919433597,21.401100158691406,22181508.0,0.04314353903689722,0.9477367401123047
2000-03-05 00:00:00-04:00,21.75057983398437,24.64117813110352,23.06319580078125,16874660.0,0.03909624313783291,1.563766479492191
2000-03-12 00:00:00-04:00,23.31434631347656,21.087162017822266,22.360684871673584,12219099.0,0.02013024408164218,1.9902477264404297
2000-03-19 00:00:00-04:00,20.85022735595703,22.556156158447266,20.717544555664062,17029238.0,0.06288421891202574,1.9902477264404297
2000-03-26 00:00:00-04:00,19.52339553833008,21.56103134155273,21.12507209777832,33088272.0,0.08185146431766653,1.7533149719238317
2000-04-02 00:00:00-04:00,22.7930908203125,21.608417510986328,21.9732967376709,9696248.0,0.04012670440531742,1.3031387329101562
2000-04-09 00:00:00-04:00,20.660680770874023,20.826534271240234,20.58486137390137,23176509.0,0.04269032644606717,2.321958541870117
2000-04-16 00:00:00-04:00,20.30527877807617,15.092721939086914,18.07809524536133,33265799.0,0.042858100499838264,2.061328887939453
2000-04-23 00:00:00-04:00,16.77495574951172,17.651613235473633,17.65161371231079,17193577.0,0.08068688562027047,2.1797971725463885
2000-04-30 00:00:00-04:00,16.94080924987793,19.831409454345703,18.656215286254884,14700535.0,0.0642224180322526,1.777008056640625
2000-05-07 00:00:00-04:00,19.357540130615234,18.196563720703125,18.239210891723634,11619249.0,0.03690389029048608,1.1846733093261754
2000-05-14 00:00:00-04:00,18.05440139770508,16.632795333862305,17.10666427612305,11943179.0,0.03517456145157319,1.0662040710449219
2000-05-21 00:00:00-04:00,17.468700408935547,18.105579376220703,18.475576400756836,12208556.0,0.07116481715674788,1.2434310913086009
2000-05-28 00:00:00-04:00,17.468700408935547,15.831008911132812,16.437561416625975,14446822.0,0.02029213550846371,1.4860525131225604
2000-06-04 00:00:00-04:00,17.741647720336914,18.135906219482425,17.69615650177002,20954713.0,0.06413786287558605,0.9704837799072301
2000-06-11 00:00:00-04:00,18.226890563964844,19.77359771728516,18.451314544677736,22686222.0,0.03879314805569278,1.0008106231689453
2000-06-18 00:00:00-04:00,18.56049346923828,17.499027252197266,18.1359073638916,13620842.0,0.026935745766606633,1.4860534667968714
2000-06-25 00:00:00-04:00,18.681804656982425,17.862958908081055,18.26934928894043,15709079.0,0.036270158604226006,1.2434310913085938
2000-07-02 00:00:00-04:00,17.984268188476562,18.71213150024414,18.28147964477539,12855245.0,0.01964950685419964,0.7278633117675781
2000-07-09 00:00:00-04:00,17.771976470947266,17.802303314208984,17.90339533487956,7851139.0,0.035418488525857876,0.6368789672851598
2000-07-16 00:00:00-04:00,16.983457565307617,17.590009689331055,17.383782196044923,13199196.0,0.03746365260755418,0.7885189056396484
2000-07-23 00:00:00-04:00,17.711320877075195,15.497406005859377,16.807558441162108,14819008.0,0.027247225573642817,0.6368789672851562
2000-07-30 00:00:00-04:00,14.739215850830078,13.708077430725098,14.399546432495118,22469629.0,0.05085121326156131,1.425398826599121
2000-08-06 00:00:00-04:00,14.739215850830078,14.526922225952148,14.460201644897461,15003040.0,0.040187263483032844,0.8794994354248065
2000-08-13 00:00:00-04:00,14.49659538269043,15.16380214691162,14.593643188476562,13749850.0,0.03353091323633982,1.091794013977049
2000-08-20 00:00:00-04:00,15.43675136566162,17.711320877075195,16.45575828552246,17297566.0,0.02748436866639838,0.8491725921630859
2000-08-27 00:00:00-04:00,17.650665283203125,17.347389221191406,17.51722412109375,13978189.0,0.0394754240196746,1.0614681243896484
2000-09-03 00:00:00-04:00,17.711320877075195,15.800682067871094,16.953130340576173,13353140.0,0.041100318778002916,1.1827764511108398
2000-09-10 00:00:00-04:00,15.800682067871094,14.375284194946287,15.065237283706665,13459480.0,0.029016390952849407,0.8795003890991229
2000-09-17 00:00:00-04:00,14.49659538269043,13.25316333770752,13.865781021118163,14879596.0,0.02400726120353362,0.8491725921630842
2000-09-24 00:00:00-04:00,12.434317588806152,12.434317588806152,12.331203842163086,29278401.0,0.11063542101396295,2.122931480407713
2000-10-01 00:00:00-04:00,12.282679557800291,9.917126655578612,11.09990291595459,30866681.0,0.02531624601545842,1.4557247161865234
2000-10-08 00:00:00-04:00,9.431884765625,11.0392484664917,10.123354530334472,46322485.0,0.0430261634059487,0.9401550292968732
2000-10-15 00:00:00-04:00,10.40236759185791,10.190074920654297,9.898929595947266,23938381.0,0.07197527240280184,1.0008106231689453
2000-10-22 00:00:00-04:00,9.310574531555176,11.069576263427734,9.613850593566895,42709028.0,0.12976822916404615,1.7590007781982422
2000-10-29 00:00:00-04:00,10.88761043548584,10.52367877960205,10.875479316711425,20328634.0,0.05689098689568729,0.7581911087036115
2000-11-05 00:00:00-04:00,10.220402717590332,11.615471839904783,10.930068397521973,16065604.0,0.06799168861294119,0.7885169982910156
2000-11-12 00:00:00-04:00,11.888421058654783,10.341712951660156,11.530555152893067,25326556.0,0.04853076283668022,0.8491735458374023
2000-11-19 00:00:00-04:00,10.432696342468262,9.856471061706545,10.517613029479982,16324442.0,0.07104886262941405,0.8491725921630859
2000-11-26 00:00:00-04:00,8.825332641601562,9.856471061706545,9.21200966835022,11649246.0,0.08966892854256923,0.8795003890991229
2000-12-03 00:00:00-04:00,9.462212562561035,8.582712173461914,8.782874298095702,19901218.0,0.050824188057435674,0.788517951965332
2000-12-10 00:00:00-04:00,8.370418548583984,9.613850593566896,8.934511947631837,15771522.0,0.06745337094000778,0.788517951965332
2000-12-17 00:00:00-04:00,9.73516082763672,9.037626266479492,9.249919509887695,14518743.0,0.02170175886381513,0.3942584991455078
2000-12-24 00:00:00-04:00,8.61303997039795,8.30976390838623,8.41287784576416,17286644.0,0.03766686746769319,0.6065521240234375
2000-12-31 00:00:00-04:00,8.218781471252441,8.370418548583984,8.332509279251099,11484174.0,0.011397328027341034,0.5458965301513672
2001-01-07 00:00:00-04:00,8.552384376525879,9.765488624572754,9.265083312988281,20034141.0,0.04100883555307468,1.3950700759887695
2001-01-14 00:00:00-04:00,9.64417839050293,10.857281684875488,10.408433723449708,20224150.0,0.02977807374456956,0.6368799209594727
2001-01-21 00:00:00-04:00,10.58433437347412,12.161369323730469,11.607890605926514,19695547.0,0.05383912833445341,1.0917930603027362
2001-01-28 00:00:00-04:00,11.64579963684082,10.82695484161377,11.657930946350097,15148740.0,0.04238889615396247,0.6368789672851562
2001-02-04 00:00:00-04:00,10.568564414978027,11.223640441894531,11.254695510864257,23073039.0,0.04174835463486511,0.6308145523071307
2001-02-11 00:00:00-04:00,10.67046356201172,9.962011337280272,10.114377212524413,21158118.0,0.04430940776304253,0.39789867401123047
2001-02-18 00:00:00-04:00,10.321089744567873,10.81118392944336,10.776246643066406,17418537.0,0.033706739172716174,0.7181577682495117
2001-02-25 00:00:00-04:00,10.243452072143556,9.777620315551758,10.029945373535156,12063886.0,0.020047637931493997,0.6938962936401367
2001-03-04 00:00:00-04:00,9.826144218444824,9.025494575500488,9.216680335998536,13951192.0,0.03635777584882037,0.9898929595947266
2001-03-11 00:00:00-04:00,9.229296684265137,9.006085395812988,9.678630256652832,19066582.0,0.07788445352627714,0.7618303298950178
2001-03-18 00:00:00-04:00,8.744054794311523,9.602932929992676,9.43406867980957,17529204.0,0.05192181463018476,0.6793384552001953
2001-03-25 00:00:00-04:00,9.491327285766602,10.165813446044922,9.51655979156494,17711792.0,0.04225865173615021,0.5774374008178711
2001-04-01 00:00:00-04:00,9.894078254699709,9.462212562561035,9.643692779541016,13620429.0,0.015732839913548735,0.39789867401123047
2001-04-08 00:00:00-04:00,8.5159912109375,8.48687744140625,8.428647994995117,18261209.0,0.07816252402429932,0.6793384552001953
2001-04-15 00:00:00-04:00,8.317042350769043,9.835848808288574,9.14801836013794,19557265.0,0.04736848363925515,0.5968465805053711
2001-04-22 00:00:00-04:00,9.326345443725586,10.14155101776123,10.00277214050293,31066376.0,0.09310709960264386,1.431462287902832
2001-04-29 00:00:00-04:00,9.777620315551758,10.57826805114746,9.994037628173828,27815419.0,0.03677844698700614,0.6793384552001935
2001-05-06 00:00:00-04:00,11.76225757598877,11.160557746887209,11.654534149169923,50552336.0,0.060626111954270104,0.897697448730467
2001-05-13 00:00:00-04:00,11.0392484664917,10.432696342468262,10.814095878601075,21762557.0,0.014805212262912038,0.40275096893310547
2001-05-20 00:00:00-04:00,9.90378189086914,10.068764686584473,9.989184761047364,42418452.0,0.03617929182032919,0.43186473846435547
2001-05-27 00:00:00-04:00,10.238598823547363,10.11728858947754,10.267713737487792,37380137.0,0.016688449395862906,0.6550760269165039
2001-06-03 00:00:00-04:00,9.957159042358398,9.651456832885742,9.680571556091309,17190815.0,0.02795591956791784,0.24262046813964844
2001-06-10 00:00:00-04:00,9.510737419128418,10.752955436706545,10.24733371734619,43268749.0,0.050676419096272574,0.9462213516235334
2001-06-17 00:00:00-04:00,10.471514701843262,10.296828269958496,10.322060775756835,23304059.0,0.016149424526426953,0.36393070220947266
2001-06-24 00:00:00-04:00,9.79702854156494,9.31663990020752,9.433097839355469,31397139.0,0.02852096448870065,0.7957973480224627
2001-07-01 00:00:00-04:00,9.481621742248535,10.319149017333984,9.692411041259765,34480933.0,0.02505348764431275,0.5910243988037109
2001-07-08 00:00:00-04:00,10.29197597503662,9.51753044128418,10.010050296783447,14666918.0,0.02428581293414235,0.4211893081665039
2001-07-15 00:00:00-04:00,9.68736457824707,10.06100082397461,9.840895080566407,28588994.0,0.03018899690452642,0.41439533233642756
2001-07-22 00:00:00-04:00,9.66019058227539,9.55149745941162,9.743070220947265,23563664.0,0.0436053187882416,0.4415702819824219
2001-07-29 00:00:00-04:00,9.103134155273438,10.325942993164062,9.480845832824707,32157908.0,0.04673566318546015,0.5027112960815412
2001-08-05 00:00:00-04:00,10.400670051574709,11.175115585327148,11.154735374450684,47481349.0,0.03875744918971023,0.8627586364746094
2001-08-12 00:00:00-04:00,10.81506633758545,10.808273315429688,10.64794921875,30712531.0,0.022905268155006313,0.7133054733276385
2001-08-19 00:00:00-04:00,10.828653335571287,10.135727882385254,10.69686164855957,22844140.0,0.03538761352966398,0.4823312759399414
2001-08-26 00:00:00-04:00,10.101760864257812,8.152059555053711,8.889821243286132,89307340.0,0.04402642165508875,1.2907428741455078
2001-09-02 00:00:00-04:00,8.321894645690918,8.817811965942383,8.58411922454834,60186651.0,0.030737111705802518,0.5978183746337891
2001-09-09 00:00:00-04:00,8.661563873291016,8.790637969970703,8.647976875305176,21377271.0,0.019590316331001226,0.5842313766479492
2001-09-16 00:00:00-04:00,8.607216835021973,8.607216835021973,8.607216835021973,2759303.0,,0.2921161651611328
2001-09-23 00:00:00-04:00,7.167018890380859,6.41974687576294,6.581429576873779,37250362.0,0.07697708732727314,0.8559656143188477
2001-09-30 00:00:00-04:00,6.976805210113525,6.446920871734619,6.4224645614624025,33125026.0,0.07757422409913117,0.7065119743347168
2001-10-07 00:00:00-04:00,6.2295331954956055,6.3110527992248535,6.273010158538819,32677237.0,0.05184101063925482,0.9103131294250488
2001-10-14 00:00:00-04:00,6.548821926116943,7.404788017272949,6.967294025421142,33698084.0,0.057609115134739625,0.5434703826904297
2001-10-21 00:00:00-04:00,7.167018890380859,7.696903228759766,7.687392520904541,31150015.0,0.056719758600427626,0.46194982528686523
2001-10-28 00:00:00-04:00,8.240373611450195,9.442803382873535,8.759388542175293,39795930.0,0.022234960361581606,0.7880334854125994
2001-11-04 00:00:00-04:00,9.041993141174316,9.13710117340088,8.899332237243652,30617881.0,0.04043874809769415,0.5230903625488263
2001-11-11 00:00:00-04:00,9.694157600402832,9.84361171722412,9.817797088623047,42912638.0,0.031106330757585992,0.6657505035400391
2001-11-18 00:00:00-04:00,9.816438674926758,11.0392484664917,10.441430282592773,40733017.0,0.02967897585106695,0.6114053726196271
2001-11-25 00:00:00-04:00,10.984901428222656,10.66561222076416,10.689388990402222,26071546.0,0.04093455309309811,0.4891242980957031
2001-12-02 00:00:00-04:00,11.277015686035156,10.821860313415527,10.911532211303712,53235919.0,0.050405180409834244,0.6249914169311541
2001-12-09 00:00:00-04:00,11.073214530944824,12.724006652832031,12.293306159973145,49396447.0,0.04624085428769067,0.536677360534668
2001-12-16 00:00:00-04:00,12.20771026611328,12.513412475585938,12.452271842956543,27848568.0,0.04179111730942299,0.5298833847045881
2001-12-23 00:00:00-04:00,12.506619453430176,11.005281448364258,11.874834442138672,47058584.0,0.020932155862476834,0.672544479370119
2001-12-30 00:00:00-04:00,10.869413375854492,11.514784812927246,11.217573881149292,18864533.0,0.016984827874505812,0.4687433242797834
2002-01-06 00:00:00-04:00,11.664238929748535,13.022915840148926,12.296023607254028,37880977.0,0.022447102469159253,0.8016185760498047
2002-01-13 00:00:00-04:00,12.805527687072754,12.594932556152344,12.904710960388183,39884692.0,0.029036412471031094,0.7744464874267578
2002-01-20 00:00:00-04:00,12.37075138092041,11.94956111907959,12.145210647583008,36361853.0,0.03243484338542984,0.4755363464355451
2002-01-27 00:00:00-04:00,12.003908157348633,12.404718399047852,12.272247314453125,28525698.0,0.009872974593869457,0.38043022155761896
2002-02-03 00:00:00-04:00,12.438685417175291,11.528371810913086,12.015796899795532,32642645.0,0.019224988812840713,0.6114053726196307
2002-02-10 00:00:00-04:00,11.433263778686523,11.290602684020996,11.442774772644043,41532913.0,0.02167338786523003,0.5434703826904297
2002-02-17 00:00:00-04:00,11.684618949890137,12.010702133178713,11.978093528747559,38077786.0,0.03074912843642338,0.47553730010986506
2002-02-24 00:00:00-04:00,11.310982704162598,10.991694450378418,11.137752056121826,28265297.0,0.03461888244463001,0.6114034652709961
2002-03-03 00:00:00-04:00,11.304189682006836,11.827280044555664,11.290603256225586,31189171.0,0.03886550307574344,0.8491725921630842
2002-03-10 00:00:00-04:00,12.982155799865724,13.654701232910156,13.31367301940918,48143315.0,0.03897438654021233,0.896726608276369
2002-03-17 00:00:00-04:00,13.797362327575684,12.975361824035645,13.146555519104004,31760904.0,0.02541987710026168,0.5706434249877912
2002-03-24 00:00:00-04:00,13.070469856262209,13.29465103149414,13.241662979125977,20070853.0,0.0214238857789949,0.5162973403930664
2002-03-31 00:00:00-04:00,13.199543952941896,14.096269607543944,13.549402952194214,22688253.0,0.022857555561855022,0.47553730010986506
2002-04-07 00:00:00-04:00,13.994370460510254,13.423725128173828,13.586766815185547,26605594.0,0.011523881175639048,0.400810241699217
2002-04-14 00:00:00-04:00,13.30144500732422,12.907427787780762,12.891124153137207,36840112.0,0.023352092165040066,0.9578666687011719
2002-04-21 00:00:00-04:00,13.043295860290527,13.33541202545166,13.543289375305175,33428557.0,0.03211510457694005,0.5502643585205078
2002-04-28 00:00:00-04:00,13.138402938842772,12.19412326812744,12.806886100769043,35400033.0,0.01347301876494953,0.7676525115966797
2002-05-05 00:00:00-04:00,12.037875175476074,11.175115585327148,11.866682243347167,43663515.0,0.03319864198398788,0.6249914169311541
2002-05-12 00:00:00-04:00,10.971314430236816,12.132983207702637,11.771574783325196,44166947.0,0.05369717907024142,0.7133054733276367
2002-05-19 00:00:00-04:00,12.228090286254885,12.805527687072754,12.55417251586914,33387339.0,0.027906344300142435,0.49591636657714844
2002-05-26 00:00:00-04:00,12.35716438293457,11.81369400024414,12.002549934387208,26646812.0,0.014113294427076508,0.5027103424072266
2002-06-02 00:00:00-04:00,11.73896598815918,11.263429641723633,11.448549032211304,23089232.0,0.00877221412457497,0.4415702819824201
